usa_or_hhsregion,variant,Date,share,share_hi,share_lo,time_interval,modeltype,nchs_or_count_flag,region
1,BA.1.1,2021-12-18,0.05448087425323529,0.07246844054147059,0.03993065567647059,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-12-18,0.8091822658265715,0.8554477504321429,0.7555960416797143,weekly,weighted,0.0,region_01
1,B.1.1.529,2021-12-18,0.159594034936,0.21020238782728573,0.11700009618442857,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-12-25,0.42050331615028985,0.4897499943986956,0.35349170842,weekly,weighted,0.0,region_01
1,B.1.1.529,2021-12-25,0.46677787969130435,0.525971711978116,0.40749172283275364,weekly,weighted,0.0,region_01
1,BA.1.1,2021-12-25,0.2166531901152941,0.25463123751058825,0.18199246858823528,weekly,weighted,0.0,region_01
1,B.1.617.2,2022-01-01,0.1365324716789706,0.19293888921235294,0.09161024989897058,weekly,weighted,0.0,region_01
1,B.1.1.529,2022-01-01,0.6537141107460294,0.6959718211613235,0.6046541184189705,weekly,weighted,0.0,region_01
1,BA.1.1,2022-01-01,0.40531585847588236,0.4398697860108824,0.37148219171617647,weekly,weighted,0.0,region_01
1,B.1.1.529,2022-01-08,0.6805382944755224,0.6992552035783582,0.6596886822537313,weekly,weighted,0.0,region_01
1,B.1.617.2,2022-01-08,0.05037388889432836,0.07088673654179105,0.03441077893328358,weekly,weighted,0.0,region_01
1,BA.1.1,2022-01-08,0.5262586386761764,0.5475556640067647,0.5048854333511764,weekly,weighted,0.0,region_01
1,BA.1.1,2022-01-15,0.5989530910464707,0.6171616666461766,0.5805384481652941,weekly,weighted,0.0,region_01
1,B.1.617.2,2022-01-15,0.020722812931492536,0.03185980625313433,0.012687016612835821,weekly,weighted,0.0,region_01
1,B.1.1.529,2022-01-15,0.6722279764823881,0.6877160797371642,0.6554491764580597,weekly,weighted,0.0,region_01
1,BA.2,2022-01-22,0.003128574691969697,0.004914242132575757,0.001869714308030303,weekly,weighted,0.0,region_01
1,B.1.617.2,2022-01-22,0.011677649019365079,0.020695095393968254,0.005890966711269841,weekly,weighted,0.0,region_01
1,B.1.1.529,2022-01-22,0.6469145877796969,0.6606124910442424,0.632507644820303,weekly,weighted,0.0,region_01
1,BA.1.1,2022-01-22,0.6569814253584375,0.675580138340625,0.6380140278484375,weekly,weighted,0.0,region_01
