state,state_name,date,PRCP,SNOW,SNWD,TMAX,TMIN
CT,Connecticut,2022-11-13,59.43594426406926,0.0,0.0,182.7892857142857,60.578571428571436
CT,Connecticut,2022-11-20,34.13175061932287,1.1866300366300366,1.906984126984127,63.76441102756892,-24.265238095238097
CT,Connecticut,2022-11-27,2.457228400342173,0.0,0.0,92.55388471177945,-22.261904761904763
CT,Connecticut,2022-12-04,70.33080272108843,0.007326007326007326,0.0,97.54135338345864,-14.235714285714286
CT,Connecticut,2022-12-11,59.85204081632653,0.2356687898089172,0.20105820105820107,86.4342105263158,-9.005357142857143
CT,Connecticut,2022-12-18,51.622175260636794,15.093463754928724,47.98187969924812,35.27067669172932,-35.43571428571428
CT,Connecticut,2022-12-25,67.75015406162464,0.0284780578898226,3.607142857142857,35.58646616541353,-79.40119047619046
CT,Connecticut,2023-01-01,23.138412698412697,0.0,0.5276497695852534,67.43928571428572,-34.53333333333333
CT,Connecticut,2023-01-08,38.92858543417367,0.05404761904761905,0.0,80.76691729323308,8.06547619047619
CT,Connecticut,2023-01-15,37.184117479327064,0.7338899196042054,0.48590733590733587,58.66917293233083,-21.645238095238096
CT,Connecticut,2023-01-22,54.01038320653705,0.22436140018921474,0.3370535714285714,53.01052631578948,-10.51578947368421
CT,Connecticut,2023-01-29,118.57035784728093,3.939153439153439,10.825788497217069,66.37593984962406,-17.082706766917294
CT,Connecticut,2023-02-05,0.979184925503944,0.2262682850918145,0.9614352783366867,26.884285714285717,-103.92380952380952
CT,Connecticut,2023-02-12,3.2309233449477355,0.002819548872180451,0.4216589861751152,88.31285714285714,-33.81587301587302
CT,Connecticut,2023-02-19,9.995576131687242,0.0,0.0,120.76190476190476,-7.374149659863946
CT,Connecticut,2023-02-26,22.51075125702455,3.2896177518626497,6.19677700348432,46.221428571428575,-33.768571428571434
CT,Connecticut,2023-03-05,61.98374741200828,28.884236453201968,66.15573809523809,52.73357142857143,-27.65214285714286
CT,Connecticut,2023-03-12,14.641552926903245,0.8720238095238095,9.43661971830986,78.27645502645503,-17.683862433862434
CT,Connecticut,2023-03-19,93.74816408491108,7.667539682539682,30.194237012987013,80.92781954887218,-4.105263157894737
CT,Connecticut,2023-03-26,13.323986986098786,0.0,6.30552995391705,115.61654135338347,0.5952380952380952
CT,Connecticut,2023-04-02,31.614185913886512,0.6198621553884711,3.470463320463321,113.51700680272108,-9.649659863945578
CT,Connecticut,2023-04-09,1.336890243902439,0.0,0.20105820105820107,144.7278911564626,12.789115646258503
CT,Connecticut,2023-04-16,9.558999433106575,0.0,0.0,237.72562358276645,71.84920634920634
CT,Connecticut,2023-04-23,76.209200968523,0.0,0.0,159.312925170068,66.48299319727892
CT,Connecticut,2023-04-30,79.04027441485069,0.0,0.0,140.36054421768708,45.816326530612244
CT,Connecticut,2023-05-07,72.47581382835621,0.0,0.0,161.11666666666667,59.58571428571429
CT,Connecticut,2023-05-14,7.996407685881371,0.0,0.21288515406162467,238.1,78.05
CT,Connecticut,2023-05-21,109.09428571428572,0.0,0.0,197.7839285714286,60.63869047619048
CT,Connecticut,2023-05-28,4.615632086167801,0.0,0.0,223.61785714285716,74.81547619047619
CT,Connecticut,2023-06-04,8.049411933448079,0.0,0.0,248.16213151927437,92.8469387755102
CT,Connecticut,2023-06-11,6.100670088394639,0.0,0.0,210.28231292517006,93.58049886621315
CT,Connecticut,2023-06-18,30.171124031007754,0.0,0.0,248.50340136054422,138.312925170068
CT,Connecticut,2023-06-25,22.029811214426598,0.0,0.0,245.5589569160998,153.07482993197277
CT,Connecticut,2023-07-02,44.0870231133389,0.0,0.0,270.3095238095238,176.70634920634922
CT,Connecticut,2023-07-09,99.97932900432899,0.0,0.0,296.14285714285717,204.8843537414966
CT,Connecticut,2023-07-16,136.3896551724138,0.0,0.0,289.28231292517006,197.28344671201813
CT,Connecticut,2023-07-23,93.40406403940887,0.0,0.0,282.60657596371885,183.29705215419503
CT,Connecticut,2023-07-30,61.01392788329204,0.0,0.0,297.5691609977324,177.67913832199545
CT,Connecticut,2023-08-06,1.3488541666666667,0.0,0.0,258.7981859410431,145.56349206349208
CT,Connecticut,2023-08-13,79.06928294573643,0.0,0.0,270.6700680272109,170.66666666666666
CT,Connecticut,2023-08-20,83.30966386554621,0.0,0.0,253.36054421768708,170.8843537414966
CT,Connecticut,2023-08-27,17.014054834054832,0.0,0.0,257.8775510204082,154.40816326530611
CT,Connecticut,2023-09-03,7.3270905923344944,0.0,0.0,257.13605442176873,147.55102040816325
CT,Connecticut,2023-09-10,44.501486291486295,0.0,0.0,307.7074829931973,195.61904761904762
CT,Connecticut,2023-09-17,117.67908361018826,0.0,0.0,245.25850340136054,151.0952380952381
CT,Connecticut,2023-09-24,71.88663108921729,0.0,0.0,206.8922902494331,110.56235827664399
CT,Connecticut,2023-10-01,209.499192897498,0.0,0.0,178.54263038548754,96.540589569161
CT,Connecticut,2023-10-08,29.336060354374307,0.0,0.0,235.44217687074828,117.23809523809524
CT,Connecticut,2023-10-15,10.254173669467786,0.0,0.0,174.43537414965988,62.55555555555556
CT,Connecticut,2023-10-22,59.14552154195012,0.0,0.0,163.6122448979592,79.47619047619048
CT,Connecticut,2023-10-29,4.053015873015873,0.0,0.0,206.2312925170068,76.06122448979592
CT,Connecticut,2023-11-05,42.87794411177645,0.2341532639545885,0.06157635467980296,113.87074829931973,18.43537414965986
CT,Connecticut,2023-11-12,10.74188443670151,0.0,0.0,111.4013605442177,11.047619047619047
CT,Connecticut,2023-11-19,2.8502613240418118,0.0,0.0,119.28004535147392,-16.781179138321995
CT,Connecticut,2023-11-26,66.85898526077096,0.3453809523809524,2.4948979591836737,79.51700680272108,-26.394557823129247
CT,Connecticut,2023-12-03,31.076486334178643,0.005639097744360902,0.0,80.52607709750566,-6.722222222222223
CT,Connecticut,2023-12-10,30.900817131586365,0.04019789734075448,0.0,74.37414965986395,-10.340136054421768
CT,Connecticut,2023-12-17,157.80240755520083,0.04992319508448541,0.06493506493506494,90.63945578231292,-11.693877551020407
CT,Connecticut,2023-12-24,155.27422003284073,0.0,0.0,68.71315192743764,-30.148526077097504
CT,Connecticut,2023-12-31,78.95040616246499,0.0,0.0,83.1156462585034,22.346938775510203
CT,Connecticut,2024-01-07,21.467417027417028,16.16244384546271,40.37698412698413,37.55238095238095,-47.7
CT,Connecticut,2024-01-14,202.10868027210884,6.514444444444444,64.71213704994193,84.15714285714286,-21.17142857142857
CT,Connecticut,2024-01-21,13.941502976190478,8.056391818472356,31.726190476190474,-24.864285714285714,-91.57857142857144
CT,Connecticut,2024-01-28,64.04781249999999,2.8871833839918946,18.057556935817804,50.89965986394558,-12.962585034013605
CT,Connecticut,2024-02-04,29.916756513926323,2.5892526455026452,12.858928571428573,34.5702947845805,-14.240362811791382
CT,Connecticut,2024-02-11,1.4758113436457385,0.0,3.179032258064516,83.59920634920634,-32.03401360544218
CT,Connecticut,2024-02-18,30.497371675943107,35.900656814449924,125.09718172983479,30.41496598639456,-51.29931972789115
CT,Connecticut,2024-02-25,9.687585034013606,0.04251700680272109,54.68695806680881,37.51428571428572,-65.95
CT,Connecticut,2024-03-03,93.90117577895356,0.0029556650246305416,1.9432485322896282,95.90702947845804,-20.810657596371883
CT,Connecticut,2024-03-10,157.281750784146,0.0,0.0,108.00022675736962,32.09705215419501
CT,Connecticut,2024-03-17,2.2456617002629273,0.2894736842105263,0.08928571428571429,145.60408163265305,9.118367346938776
CT,Connecticut,2024-03-24,118.21121442659904,0.09044506691565515,0.0,74.14625850340136,-18.472789115646258
CT,Connecticut,2024-03-31,47.2394227994228,0.0,0.0,111.2984126984127,18.648979591836735
CT,Connecticut,2024-04-07,82.41177721088435,0.9496688741721855,4.120276497695852,90.74659863945578,16.26530612244898
CT,Connecticut,2024-04-14,59.55491967871486,0.0,0.0,163.9716553287982,52.096371882086174
CT,Connecticut,2024-04-21,39.80656565656565,0.0,0.0,155.49659863945578,47.8108843537415
CT,Connecticut,2024-04-28,4.736576102833771,0.0,0.0,158.86938775510203,12.657142857142858
CT,Connecticut,2024-05-05,9.086890418818129,0.0,0.0,196.26938775510206,85.46802721088436
CT,Connecticut,2024-05-12,58.07216553287982,0.0,0.0,193.92517006802723,83.17641723356009
CT,Connecticut,2024-05-19,72.06401154401155,0.0,0.0,197.85464852607709,110.86575963718822
CT,Connecticut,2024-05-26,28.821808355243938,0.0,0.0,260.08027210884353,130.63129251700678
CT,Connecticut,2024-06-02,57.50692771084337,0.0,0.0,242.77551020408166,126.2596371882086
CT,Connecticut,2024-06-09,13.61048199767712,0.0,0.0,261.2448979591837,146.9591836734694
CT,Connecticut,2024-06-16,16.077033422064478,0.0,0.0,246.84353741496602,125.9047619047619
CT,Connecticut,2024-06-23,72.27380952380952,0.0,0.0,304.05442176870747,182.10204081632654
CT,Connecticut,2024-06-30,49.73103896103896,0.0,0.0,277.14285714285717,165.3877551020408
CT,Connecticut,2024-07-07,92.95659013605443,0.0,0.0,280.1349206349206,177.92517006802723
CT,Connecticut,2024-07-14,31.05189909297052,0.0,0.0,302.81632653061223,213.17006802721087
CT,Connecticut,2024-07-21,52.971470836855445,0.0,0.0,300.5850340136055,189.65986394557822
CT,Connecticut,2024-07-28,19.305223665223668,0.0,0.0,270.93197278911566,175.25850340136054
CT,Connecticut,2024-08-04,72.5514652014652,0.0,0.0,292.42607709750564,203.46621315192746
CT,Connecticut,2024-08-11,87.67628737541528,0.0,0.0,263.06122448979596,176.30158730158732
CT,Connecticut,2024-08-18,32.10717171717172,0.0,0.0,264.1173469387755,157.62074829931973
CT,Connecticut,2024-08-25,111.26360345307712,0.0,0.0,245.8027210884354,128.29931972789115
CT,Connecticut,2024-09-01,9.0022787028922,0.0,0.0,265.86564625850343,159.91666666666666
CT,Connecticut,2024-09-08,20.080995410212278,0.0,0.0,239.34353741496597,110.61451247165533
CT,Connecticut,2024-09-15,0.01910828025477707,0.0,0.0,250.7578231292517,106.16326530612245
CT,Connecticut,2024-09-22,1.0760416666666666,0.0,0.0,243.44444444444443,132.63832199546485
CT,Connecticut,2024-09-29,27.787235841081998,0.0,0.0,203.58503401360545,130.56462585034012
CT,Connecticut,2024-10-06,1.01530820917324,0.0,0.0,215.930612244898,100.64353741496598
CT,Connecticut,2024-10-13,18.06457085828343,0.0,0.0,192.41609977324265,55.60997732426304
CT,Connecticut,2024-10-20,5.0437536743092295,0.0,0.0,166.10204081632654,22.564625850340136
CT,Connecticut,2024-10-27,0.14589285714285713,0.0,0.0,213.7074829931973,57.27210884353742
CT,Connecticut,2024-11-03,2.7057491289198605,0.0,0.0,184.40816326530611,49.6938775510204
CT,Connecticut,2024-11-10,0.33658280922431866,0.0,0.0,177.74149659863946,34.142857142857146
CT,Connecticut,2024-11-17,10.618585858585858,0.0,0.0,136.3673469387755,8.231292517006803
CT,Connecticut,2024-11-24,61.81757703081232,0.7796245421245421,1.883982683982684,121.31972789115646,34.63265306122449
CT,Connecticut,2024-12-01,31.381536926147707,0.12593984962406016,0.48370927318295737,76.04081632653062,-14.60544217687075
CT,Connecticut,2024-12-08,20.384487734487735,10.337472766884531,33.67477324263039,35.595238095238095,-53.56122448979592
CT,Connecticut,2024-12-15,91.4426984126984,0.0028957528957528956,3.4701298701298704,61.421768707483,-36.44897959183673
CT,Connecticut,2024-12-22,54.61570260005843,7.287571428571429,13.093756613756614,52.156462585034014,-41.02040816326531
CT,Connecticut,2024-12-29,10.578271838536738,1.3364337101747172,10.230102040816327,24.48299319727891,-83.17006802721087
CT,Connecticut,2025-01-05,53.86488469601677,0.13707482993197279,0.8163265306122449,71.99546485260771,-2.108843537414966
CT,Connecticut,2025-01-12,1.3803728070175438,1.693494299128102,3.7568854568854575,-0.9299999999999997,-66.59857142857143
CT,Connecticut,2025-01-19,8.471336996336996,0.40875790875790874,0.24940476190476188,20.376190476190477,-70.15595238095239
CT,Connecticut,2025-01-26,12.382236842105263,12.863657407407407,66.64425025329281,-21.728571428571428,-146.9714285714286
CT,Connecticut,2025-02-02,17.51116367076632,0.33949679162445123,16.422006802721086,35.90833333333333,-68.125
CT,Connecticut,2025-02-09,34.06221804511278,24.481227729186912,43.844320436507935,24.807142857142857,-69.13571428571429
CT,Connecticut,2025-02-16,39.50832512315271,12.750437675070028,83.13180708180708,14.651785714285714,-68.63035714285715
CT,Connecticut,2025-02-23,31.064602064602067,0.8206229860365198,76.25904761904762,-0.6553571428571427,-84.81428571428572
CT,Connecticut,2025-03-02,3.741496598639456,0.024159663865546216,29.425266524520254,87.21428571428571,-19.434285714285714
CT,Connecticut,2025-03-09,68.86271929824561,0.0,4.498299319727891,70.11714285714285,-39.15571428571429
CT,Connecticut,2025-03-16,1.2016190476190476,0.0,0.4642857142857143,132.67571428571426,7.7128571428571435
CT,Connecticut,2025-03-23,65.03321123321123,0.003061224489795918,0.0,138.3414285714286,5.667142857142857
CT,Connecticut,2025-03-30,32.6424087816945,0.020554984583761562,0.0,106.05999999999999,3.4457142857142857
CT,Connecticut,2025-04-06,53.838048855905996,0.0,0.0,135.64714285714285,32.81285714285714
CT,Connecticut,2025-04-13,38.38565162907268,2.3025855654761904,3.5649659863945575,78.67285714285714,1.3042857142857145
CT,Connecticut,2025-04-20,6.825116713352008,0.0,0.0,177.68285714285713,40.69571428571429
CT,Connecticut,2025-04-27,44.128040643008795,0.0,0.0,202.26380952380953,73.38642857142858
CT,Connecticut,2025-05-04,24.485819770946353,0.0,0.0,226.08714285714285,86.43285714285715
CT,Connecticut,2025-05-11,159.67117239300782,0.0,0.0,196.61142857142858,106.90142857142857
CT,Connecticut,2025-05-18,27.41386108583561,0.0,0.0,227.86428571428573,117.84285714285713
CT,Connecticut,2025-05-25,53.86718228692751,0.0,0.0,147.56714285714287,75.55428571428573
CT,Connecticut,2025-06-01,46.76823387582881,0.0,0.0,205.52285714285713,101.45714285714286
CT,Connecticut,2025-06-08,24.014285714285716,0.0,0.0,254.91571428571427,122.99571428571429
CT,Connecticut,2025-06-15,21.715271458902034,0.0,0.0,231.7214285714286,144.2642857142857
CT,Connecticut,2025-06-22,21.367714884696017,0.0,0.0,259.3904761904762,163.4195238095238
CT,Connecticut,2025-06-29,9.870146520146521,0.0,0.0,300.19142857142856,188.61857142857144
CT,Connecticut,2025-07-06,42.54384288747346,0.0,0.0,294.1438095238095,172.7214285714286
CT,Connecticut,2025-07-13,43.15526235972096,0.0,0.0,289.9114285714286,206.57
CT,Connecticut,2025-07-20,24.09059907834101,0.0,0.0,293.92857142857144,196.58142857142857
CT,Connecticut,2025-07-27,23.55002976190476,0.0,0.0,284.755,167.215
CT,Connecticut,2025-08-03,55.07506654835848,0.0,0.0,288.5285714285714,170.1142857142857
CT,Connecticut,2025-08-10,0.0055658627087198514,0.0,0.0,277.8057142857143,141.66857142857143
CT,Connecticut,2025-08-17,11.003663003663004,0.0,0.0,310.54714285714283,183.33428571428573
CT,Connecticut,2025-08-24,70.5610119047619,0.0,0.0,247.12285714285713,128.32999999999998
CT,Connecticut,2025-08-31,6.927731092436974,0.0,0.0,246.67714285714288,113.08142857142857
CT,Connecticut,2025-09-07,64.93028933092225,0.0,0.0,249.76999999999998,125.56571428571428
CT,Connecticut,2025-09-14,13.160188620902908,0.0,0.0,231.73857142857142,100.96571428571428
CT,Connecticut,2025-09-21,0.504556922106591,0.0,0.0,244.65714285714284,117.28809523809522
CT,Connecticut,2025-09-28,49.868668486502884,0.0,0.0,238.18285714285713,138.4952380952381
CT,Connecticut,2025-10-05,0.0056022408963585435,0.0,0.0,232.65857142857143,85.50428571428571
CT,Connecticut,2025-10-12,22.97286612758311,0.0,0.0,202.18571428571428,81.42857142857143
CT,Connecticut,2025-10-19,63.52357436801882,0.0,0.0,155.01785714285717,61.159523809523805
CT,Connecticut,2025-10-26,38.95613956274333,0.0,0.0,163.7757142857143,53.25
CT,Connecticut,2025-11-02,103.2751572327044,0.0,0.20105820105820107,130.50857142857143,35.67857142857143
CT,Connecticut,2025-11-09,14.308797155225728,0.0,0.0,140.1642857142857,11.635714285714286
CT,Connecticut,2025-11-16,35.04055201698514,0.032696177062374245,0.0,89.37142857142858,3.9142857142857137
CT,Connecticut,2025-11-23,8.732997762863535,0.005213764337851929,0.0,78.98928571428571,-25.989285714285717
CT,Connecticut,2025-11-30,24.1098661686897,0.0,0.0,88.21428571428571,-1.1642857142857141
CT,Connecticut,2025-12-07,43.83668253968254,3.1590816326530615,14.000595238095238,32.0,-63.457142857142856
CT,Connecticut,2025-12-14,12.312043795620438,5.849553571428571,23.612676056338028,22.15,-77.55
CT,Connecticut,2025-12-21,47.75163906142167,2.702938988095238,34.75875077303649,49.05714285714286,-58.00714285714285
CT,Connecticut,2025-12-28,25.582836587872556,24.63058608058608,72.55912220309811,18.564285714285713,-69.65714285714286
CT,Connecticut,2026-01-04,20.777495590828924,9.21944761904762,72.02487129987131,0.4523809523809523,-80.97619047619048
CT,Connecticut,2026-01-11,22.776666666666667,0.4443476577622919,35.30521541950113,52.27380952380952,-32.56428571428572
CT,Connecticut,2026-01-18,8.578589196872779,9.504180727409073,23.553803339517625,43.128571428571426,-34.8
CT,Connecticut,2026-01-25,14.402897748246584,16.6102068696331,92.08642213642213,-13.645238095238096,-120.0297619047619
CT,Connecticut,2026-02-01,51.705677655677654,54.073306233062326,343.9911518661518,-60.982142857142854,-166.27380952380952
CT,Connecticut,2026-02-08,5.824559430071241,11.226785714285715,295.02875744047617,-14.19404761904762,-143.0261904761905
CT,Connecticut,2026-02-15,2.4013658176448875,0.9025410164065626,271.928078817734,8.295238095238094,-101.90535714285714
CT,Connecticut,2026-02-22,31.119933554817276,2.3987406532861075,178.0505074160812,36.88095238095238,-30.875661375661373
CT,Connecticut,2026-03-01,42.18784153005465,59.955693581780544,363.75944700460826,38.666666666666664,-74.68121693121694
CT,Connecticut,2026-03-08,75.55452771272444,2.2513419913419916,200.20130952380953,43.53544973544974,-55.39867724867725
CT,Connecticut,2026-03-15,0.6,0.0,50.8,132.16666666666666,-1.0
DC,District of Columbia,2021-01-03,78.36666666666666,0.0,0.0,100.0,13.833333333333334
DC,District of Columbia,2021-01-10,2.488095238095238,0.0,0.0,59.535714285714285,-1.3928571428571428
DC,District of Columbia,2021-01-17,6.268571428571429,0.0,0.0,100.0142857142857,-17.2
DC,District of Columbia,2021-01-24,0.32571428571428573,0.0,0.0,81.78571428571428,-21.57142857142857
DC,District of Columbia,2021-01-31,16.460714285714285,2.2,2.380952380952381,31.785714285714285,-27.714285714285715
DC,District of Columbia,2021-02-07,39.56349206349206,11.728571428571428,41.11904761904762,57.214285714285715,-13.571428571428571
DC,District of Columbia,2021-02-14,32.16269841269841,0.14285714285714285,3.5,37.29761904761905,-25.392857142857142
DC,District of Columbia,2021-02-21,59.52698412698413,1.5485714285714285,3.125,31.857142857142858,-32.285714285714285
DC,District of Columbia,2021-02-28,30.4047619047619,0.20833333333333334,0.0,111.98809523809524,0.3214285714285716
DC,District of Columbia,2021-03-07,30.440476190476193,0.0,0.0,89.18571428571428,-5.142857142857143
DC,District of Columbia,2021-03-14,0.0,0.0,0.0,179.78571428571428,37.857142857142854
DC,District of Columbia,2021-03-21,17.97142857142857,0.0,0.0,115.0,14.5
DC,District of Columbia,2021-03-28,33.32891156462585,0.0,0.0,210.58333333333331,62.0
DC,District of Columbia,2021-04-04,60.403401360544215,0.0,0.0,151.92857142857144,22.857142857142858
DC,District of Columbia,2021-04-11,27.700680272108844,0.0,0.0,225.0,95.0
DC,District of Columbia,2021-04-18,21.089285714285715,0.0,0.0,184.21428571428572,83.07142857142858
DC,District of Columbia,2021-04-25,22.75,0.0,0.0,190.01190476190476,54.785714285714285
DC,District of Columbia,2021-05-02,4.074829931972789,0.0,0.0,255.1,117.5
DC,District of Columbia,2021-05-09,23.396938775510204,0.0,0.0,232.9404761904762,110.39285714285714
DC,District of Columbia,2021-05-16,0.061224489795918366,0.0,0.0,214.16666666666669,86.65
DC,District of Columbia,2021-05-23,0.5867346938775511,0.0,0.0,279.4404761904762,133.35714285714286
DC,District of Columbia,2021-05-30,95.6513605442177,0.0,0.0,259.45238095238096,151.28571428571428
DC,District of Columbia,2021-06-06,9.20612244897959,0.0,0.0,267.0,162.78571428571428
DC,District of Columbia,2021-06-13,74.22448979591836,0.0,0.0,304.5357142857143,211.8095238095238
DC,District of Columbia,2021-06-20,76.08503401360544,0.0,0.0,288.45238095238096,169.14285714285714
DC,District of Columbia,2021-06-27,30.829931972789115,0.0,0.0,284.1428571428571,175.35714285714286
DC,District of Columbia,2021-07-04,97.03968253968254,0.0,0.0,334.8928571428571,207.5
DC,District of Columbia,2021-07-11,46.12380952380952,0.0,0.0,323.3690476190476,211.92857142857144
DC,District of Columbia,2021-07-18,1.0523809523809524,0.0,0.0,341.8571428571429,230.35714285714286
DC,District of Columbia,2021-07-25,7.266666666666667,0.0,0.0,305.5238095238095,199.57142857142856
DC,District of Columbia,2021-08-01,39.58095238095238,0.0,0.0,325.48809523809524,201.14285714285714
DC,District of Columbia,2021-08-08,9.771825396825397,0.0,0.0,286.07142857142856,175.71428571428572
DC,District of Columbia,2021-08-15,111.07619047619049,0.0,0.0,346.41666666666663,219.0
DC,District of Columbia,2021-08-22,186.2420634920635,0.0,0.0,304.88571428571424,223.39285714285714
DC,District of Columbia,2021-08-29,69.55555555555556,0.0,0.0,332.1428571428571,223.42857142857144
DC,District of Columbia,2021-09-05,78.03333333333333,0.0,0.0,281.98809523809524,185.26190476190476
DC,District of Columbia,2021-09-12,11.514285714285714,0.0,0.0,288.275,165.58333333333331
DC,District of Columbia,2021-09-19,39.75809523809524,0.0,0.0,308.15,194.8452380952381
DC,District of Columbia,2021-09-26,84.56462585034014,0.0,0.0,268.42857142857144,139.35714285714286
DC,District of Columbia,2021-10-03,0.376984126984127,0.0,0.0,247.94285714285712,115.08571428571429
DC,District of Columbia,2021-10-10,2.8142857142857145,0.0,0.0,262.45238095238096,168.28571428571428
DC,District of Columbia,2021-10-17,22.932312925170066,0.0,0.0,244.625,153.17857142857144
DC,District of Columbia,2021-10-24,0.6479591836734694,0.0,0.0,216.96428571428572,85.0
DC,District of Columbia,2021-10-31,136.5530612244898,0.0,0.0,194.95238095238096,109.3452380952381
DC,District of Columbia,2021-11-07,5.159863945578231,0.0,0.0,138.54285714285714,22.357142857142858
DC,District of Columbia,2021-11-14,28.76734693877551,0.0,0.0,197.0,47.14285714285714
DC,District of Columbia,2021-11-21,2.0408163265306123,0.0,0.0,121.02380952380952,10.0
DC,District of Columbia,2021-11-28,8.979591836734693,0.0,0.0,99.39285714285714,-9.785714285714286
DC,District of Columbia,2021-12-05,0.5959183673469387,0.0,0.0,129.23809523809524,1.1428571428571428
DC,District of Columbia,2021-12-12,5.821428571428571,0.0,0.0,121.92857142857143,0.31428571428571406
DC,District of Columbia,2021-12-19,1.642857142857143,0.0,0.0,142.54166666666669,30.982142857142858
DC,District of Columbia,2021-12-26,5.1309523809523805,0.0,0.0,87.5,-7.333333333333334
DC,District of Columbia,2022-01-02,41.666666666666664,0.0,0.0,141.35714285714286,46.642857142857146
DC,District of Columbia,2022-01-09,44.29238095238095,21.4,55.0,43.16666666666667,-56.58333333333333
DC,District of Columbia,2022-01-16,16.685714285714287,0.0,0.0,49.57142857142857,-50.78571428571429
DC,District of Columbia,2022-01-23,57.147619047619045,4.305952380952381,0.0,38.42857142857143,-56.64285714285714
DC,District of Columbia,2022-01-30,5.738095238095238,2.755952380952381,3.8690476190476195,27.011904761904763,-71.60714285714286
DC,District of Columbia,2022-02-06,65.53333333333333,0.0,0.0,71.66666666666666,-32.333333333333336
DC,District of Columbia,2022-02-13,4.864285714285715,0.0,0.0,116.77142857142857,-25.25
DC,District of Columbia,2022-02-20,2.6952380952380954,0.0,0.0,78.66666666666666,-32.85714285714286
DC,District of Columbia,2022-02-27,43.57380952380952,0.0,0.0,124.61666666666667,8.95
DC,District of Columbia,2022-03-06,0.12,0.0,0.0,131.75714285714287,-8.839285714285715
DC,District of Columbia,2022-03-13,47.34761904761905,2.321428571428571,10.912698412698413,144.56666666666666,29.857142857142858
DC,District of Columbia,2022-03-20,30.40476190476191,0.0,0.0,206.375,47.66666666666667
DC,District of Columbia,2022-03-27,47.94285714285714,0.0,0.0,155.87142857142857,60.67142857142857
DC,District of Columbia,2022-04-03,8.566666666666666,0.0,0.0,128.69047619047618,20.238095238095237
DC,District of Columbia,2022-04-10,87.20039682539682,0.0,0.0,148.9047619047619,47.785714285714285
DC,District of Columbia,2022-04-17,2.1523809523809523,0.0,0.0,250.58333333333331,86.25
DC,District of Columbia,2022-04-24,38.910714285714285,0.0,0.0,181.3,62.6547619047619
DC,District of Columbia,2022-05-01,6.825396825396825,0.0,0.0,195.3095238095238,59.035714285714285
DC,District of Columbia,2022-05-08,103.1047619047619,0.0,0.0,213.9,121.19999999999999
DC,District of Columbia,2022-05-15,8.933333333333334,0.0,0.0,224.82857142857142,119.91428571428571
DC,District of Columbia,2022-05-22,12.028571428571428,0.0,0.0,285.54285714285714,157.05714285714288
DC,District of Columbia,2022-05-29,75.66258503401362,0.0,0.0,236.41666666666669,151.41666666666669
DC,District of Columbia,2022-06-05,46.84126984126984,0.0,0.0,310.3571428571429,181.5
DC,District of Columbia,2022-06-12,49.401587301587305,0.0,0.0,270.9761904761905,163.08333333333331
DC,District of Columbia,2022-06-19,7.834126984126985,0.0,0.0,302.58333333333337,188.61666666666667
DC,District of Columbia,2022-06-26,69.66031746031746,0.0,0.0,276.95,164.9
DC,District of Columbia,2022-07-03,113.25396825396825,0.0,0.0,310.64285714285717,196.35714285714283
DC,District of Columbia,2022-07-10,112.22857142857143,0.0,0.0,304.7857142857143,205.35714285714283
DC,District of Columbia,2022-07-17,43.6,0.0,0.0,311.9642857142857,195.45238095238096
DC,District of Columbia,2022-07-24,12.93452380952381,0.0,0.0,336.8571428571429,222.92857142857144
DC,District of Columbia,2022-07-31,44.55357142857142,0.0,0.0,314.7142857142857,220.64285714285714
DC,District of Columbia,2022-08-07,120.13690476190476,0.0,0.0,326.2142857142857,219.07142857142856
DC,District of Columbia,2022-08-14,67.51984126984127,0.0,0.0,324.7142857142857,207.5595238095238
DC,District of Columbia,2022-08-21,17.091269841269842,0.0,0.0,292.41666666666663,178.42857142857144
DC,District of Columbia,2022-08-28,45.18571428571429,0.0,0.0,305.51190476190476,202.79761904761904
DC,District of Columbia,2022-09-04,6.841836734693878,0.0,0.0,318.6428571428571,197.28571428571428
DC,District of Columbia,2022-09-11,75.86054421768708,0.0,0.0,283.0,191.35714285714283
DC,District of Columbia,2022-09-18,17.944444444444446,0.0,0.0,274.71428571428567,154.0
DC,District of Columbia,2022-09-25,0.44841269841269843,0.0,0.0,265.4047619047619,144.0952380952381
DC,District of Columbia,2022-10-02,50.54489795918367,0.0,0.0,209.5,110.71428571428572
DC,District of Columbia,2022-10-09,73.54761904761905,0.0,0.0,184.42857142857142,86.0
DC,District of Columbia,2022-10-16,31.25816326530612,0.0,0.0,216.85714285714286,66.14285714285714
DC,District of Columbia,2022-10-23,0.5,0.0,0.0,185.0952380952381,47.60714285714286
DC,District of Columbia,2022-10-30,10.363095238095239,0.0,0.0,186.28571428571428,84.5952380952381
DC,District of Columbia,2022-11-06,7.523809523809525,0.0,0.0,214.9404761904762,91.29761904761905
DC,District of Columbia,2022-11-13,33.5,0.0,0.0,213.2,86.42857142857143
DC,District of Columbia,2022-11-20,121.34285714285714,0.0,0.0,84.07142857142858,-0.7142857142857142
DC,District of Columbia,2022-11-27,13.41156462585034,0.0,0.0,132.64285714285714,-17.857142857142858
DC,District of Columbia,2022-12-04,35.43197278911565,0.0,0.0,127.23809523809524,6.25
DC,District of Columbia,2022-12-11,6.01360544217687,0.0,0.0,117.82142857142857,0.4761904761904763
